chars,Nombre d'apparitions,Frequence d'apparition
v_pron_n,6,0.06
n_pron_n,6,0.06
n_n_pron,5,0.05
pron_n_pron,4,0.04
pron_n_n,4,0.04
pron_n_conj,4,0.04
n_conj_n,3,0.03
adv_v_adv,3,0.03
n_n_n,3,0.03
n_v_pron,3,0.03
adp_pron_n,3,0.03
n_pron_v,2,0.02
pron_n_num,2,0.02
conj_pron_pron,2,0.02
n_n_v,2,0.02
conj_adv_v,2,0.02
pron_adv_n,2,0.02
n_pron_adv,2,0.02
adj_n_n,2,0.02
v_conj_pron,2,0.02
v_interj_n,2,0.02
n_v_adp,2,0.02
adv_n_v,2,0.02
interj_n_conj,2,0.02
adv_adv_v,2,0.02
n_adv_adv,2,0.02
pron_n_adv,2,0.02
v_adp_pron,2,0.02
conj_conj_n,1,0.01
n_adv_v,1,0.01
adv_v_interj,1,0.01
n_conj_conj,1,0.01
v_adj_n,1,0.01
conj_n_v,1,0.01
pron_v_adj,1,0.01
interj_n_adv,1,0.01
adj_n_v,1,0.01
n_adv_n,1,0.01
pron_n_interj,1,0.01
conj_interj_n,1,0.01
n_conj_interj,1,0.01
n_interj_n,1,0.01
adv_v_pron,1,0.01
v_adv_adv,1,0.01
n_v_adv,1,0.01
art_n_v,1,0.01
adj_art_n,1,0.01
adv_adj_art,1,0.01
adv_adv_adj,1,0.01
pron_n_adj,1,0.01
