chars,Nombre d'apparitions,Frequence d'apparition
n_conj_n,9,0.06429
n_pron_n,7,0.05
v_adp_pron,5,0.03571
adp_pron_n,5,0.03571
conj_n_art,4,0.02857
pron_n_adp,4,0.02857
n_v_conj,4,0.02857
n_n_conj,4,0.02857
n_adp_n,4,0.02857
v_conj_n,4,0.02857
conj_adj_n,3,0.02143
conj_n_pron,3,0.02143
n_adv_v,3,0.02143
n_adp_pron,3,0.02143
n_n_pron,3,0.02143
n_n_n,3,0.02143
v_pron_n,3,0.02143
n_conj_adj,3,0.02143
art_n_n,3,0.02143
adp_n_conj,3,0.02143
n_v_v,3,0.02143
art_n_v,3,0.02143
pron_art_n,3,0.02143
v_n_pron,3,0.02143
n_art_n,3,0.02143
pron_v_v,2,0.01429
pron_n_conj,2,0.01429
pron_n_n,2,0.01429
n_n_adv,2,0.01429
art_n_pron,2,0.01429
conj_n_adv,2,0.01429
adv_n_n,2,0.01429
n_adv_n,2,0.01429
pron_n_v,2,0.01429
adv_v_pron,2,0.01429
v_v_n,2,0.01429
n_pron_v,2,0.01429
pron_n_adv,2,0.01429
adp_pron_v,2,0.01429
adj_adv_v,2,0.01429
adj_n_v,2,0.01429
n_pron_adv,2,0.01429
n_adp_v,2,0.01429
conj_n_conj,2,0.01429
conj_n_adp,2,0.01429
n_pron_art,1,0.00714
v_v_conj,1,0.00714
adp_n_v,1,0.00714
n_pron_misc,1,0.00714
pron_misc_n,1,0.00714
