chars,Nombre d'apparitions,Frequence d'apparition
pron_n_n,6,0.08
n_pron_n,3,0.04
v_v_n,3,0.04
adv_v_conj,2,0.02667
adv_pron_v,2,0.02667
n_n_adv,2,0.02667
adv_pron_n,2,0.02667
v_adv_pron,2,0.02667
n_n_adp,2,0.02667
v_pron_n,2,0.02667
n_adv_pron,2,0.02667
v_adv_v,2,0.02667
n_n_v,2,0.02667
conj_n_n,2,0.02667
pron_v_v,2,0.02667
pron_v_pron,2,0.02667
n_n_pron,2,0.02667
n_v_adv,2,0.02667
n_n_n,2,0.02667
interj_adv_adv,1,0.01333
n_v_v,1,0.01333
v_v_adv,1,0.01333
v_conj_n,1,0.01333
n_adp_n,1,0.01333
adp_n_interj,1,0.01333
n_interj_adv,1,0.01333
interj_pron_adp,1,0.01333
adv_adv_interj,1,0.01333
adv_interj_pron,1,0.01333
pron_adp_pron,1,0.01333
adp_pron_n,1,0.01333
pron_n_adv,1,0.01333
interj_pron_n,1,0.01333
pron_n_v,1,0.01333
v_n_conj,1,0.01333
n_interj_pron,1,0.01333
n_n_interj,1,0.01333
conj_v_pron,1,0.01333
v_conj_v,1,0.01333
n_conj_n,1,0.01333
pron_n_conj,1,0.01333
conj_pron_n,1,0.01333
n_conj_pron,1,0.01333
conj_pron_v,1,0.01333
v_conj_pron,1,0.01333
interj_v_conj,1,0.01333
pron_interj_v,1,0.01333
v_pron_interj,1,0.01333
n_pron_v,1,0.01333
n_adv_v,1,0.01333
