chars,Nombre d'apparitions,Frequence d'apparition
v_adv_v,8,0.0479
v_pron_v,7,0.04192
adp_art_n,6,0.03593
n_n_v,6,0.03593
pron_v_pron,6,0.03593
v_pron_pron,5,0.02994
adv_v_pron,5,0.02994
pron_n_v,5,0.02994
n_v_v,5,0.02994
pron_v_v,5,0.02994
v_pron_n,4,0.02395
v_pron_adv,4,0.02395
n_v_adv,4,0.02395
n_v_pron,4,0.02395
pron_pron_n,4,0.02395
art_n_adp,4,0.02395
v_v_adp,3,0.01796
v_art_n,3,0.01796
art_n_conj,3,0.01796
v_adp_art,3,0.01796
v_v_conj,3,0.01796
adv_pron_v,3,0.01796
v_adv_pron,3,0.01796
v_v_adv,3,0.01796
n_v_conj,3,0.01796
v_v_v,3,0.01796
adp_pron_n,3,0.01796
adv_adv_adp,3,0.01796
pron_v_adv,3,0.01796
n_adp_n,3,0.01796
pron_art_n,3,0.01796
adj_n_v,3,0.01796
pron_n_n,3,0.01796
adp_pron_conj,2,0.01198
n_pron_n,2,0.01198
adv_v_adp,2,0.01198
n_adv_v,2,0.01198
conj_pron_pron,2,0.01198
pron_conj_pron,2,0.01198
num_adj_n,2,0.01198
v_v_pron,2,0.01198
adv_adp_pron,2,0.01198
v_adp_pron,2,0.01198
adv_v_v,2,0.01198
pron_adv_v,2,0.01198
v_adv_adv,2,0.01198
adp_adv_v,2,0.01198
pron_n_adp,2,0.01198
pron_n_adj,2,0.01198
pron_n_pron,2,0.01198
