chars,Nombre d'apparitions,Frequence d'apparition
n_conj_n,10,0.06711
n_pron_n,8,0.05369
n_art_n,6,0.04027
n_v_pron,6,0.04027
art_n_pron,5,0.03356
adp_art_n,4,0.02685
pron_n_conj,4,0.02685
pron_n_v,4,0.02685
n_adp_n,4,0.02685
pron_n_pron,4,0.02685
n_v_conj,3,0.02013
pron_v_adp,3,0.02013
n_pron_pron,3,0.02013
adp_pron_v,3,0.02013
v_pron_adj,3,0.02013
adp_n_v,3,0.02013
n_n_n,3,0.02013
v_n_pron,3,0.02013
conj_art_n,3,0.02013
v_pron_n,3,0.02013
art_n_adp,3,0.02013
art_n_v,3,0.02013
n_pron_v,3,0.02013
adp_n_conj,3,0.02013
adp_n_n,2,0.01342
v_n_n,2,0.01342
pron_pron_n,2,0.01342
conj_pron_n,2,0.01342
pron_n_adp,2,0.01342
pron_adj_adp,2,0.01342
n_n_adv,2,0.01342
n_adv_v,2,0.01342
adv_v_n,2,0.01342
adj_adp_pron,2,0.01342
adp_pron_n,2,0.01342
adp_v_n,2,0.01342
n_v_adv,2,0.01342
n_adv_adv,2,0.01342
pron_n_adv,2,0.01342
v_conj_n,2,0.01342
art_n_conj,2,0.01342
adp_art_adj,2,0.01342
v_adp_art,2,0.01342
conj_n_v,2,0.01342
art_n_art,2,0.01342
n_adp_art,2,0.01342
n_n_art,2,0.01342
adj_n_n,2,0.01342
v_adp_n,2,0.01342
pron_v_pron,2,0.01342
