chars,Nombre d'apparitions,Frequence d'apparition
v_art_n,10,0.04651
adp_pron_n,10,0.04651
pron_adj_n,7,0.03256
adj_n_v,6,0.02791
n_v_v,6,0.02791
n_art_n,6,0.02791
n_adv_v,5,0.02326
pron_n_art,5,0.02326
art_n_v,5,0.02326
adp_art_n,5,0.02326
conj_pron_pron,5,0.02326
art_n_adv,5,0.02326
adv_v_pron,5,0.02326
pron_n_v,5,0.02326
v_pron_v,5,0.02326
v_adp_pron,5,0.02326
n_pron_v,4,0.0186
art_n_adp,4,0.0186
art_n_n,4,0.0186
n_art_v,4,0.0186
n_pron_n,4,0.0186
art_n_pron,4,0.0186
pron_n_n,4,0.0186
n_v_adp,4,0.0186
adv_adj_v,4,0.0186
n_adv_adj,4,0.0186
n_adp_pron,4,0.0186
v_pron_n,4,0.0186
n_v_pron,4,0.0186
v_v_pron,4,0.0186
adv_v_v,4,0.0186
n_v_art,4,0.0186
n_adp_n,4,0.0186
pron_n_adv,4,0.0186
v_conj_adv,3,0.01395
art_n_art,3,0.01395
adv_v_adj,3,0.01395
adp_pron_v,3,0.01395
v_v_n,3,0.01395
pron_adv_v,3,0.01395
v_pron_pron,3,0.01395
adp_n_v,3,0.01395
pron_v_conj,3,0.01395
pron_pron_v,3,0.01395
n_pron_pron,3,0.01395
art_n_conj,3,0.01395
adp_pron_adj,3,0.01395
pron_v_v,3,0.01395
v_adv_pron,3,0.01395
v_v_conj,3,0.01395
