chars,Nombre d'apparitions,Frequence d'apparition
art_adj_n,5,0.06849
adj_n_conj,4,0.05479
v_art_adj,3,0.0411
n_v_art,3,0.0411
v_v_art,2,0.0274
v_art_n,2,0.0274
n_conj_pron,2,0.0274
pron_pron_v,2,0.0274
conj_n_v,2,0.0274
n_conj_n,2,0.0274
n_n_v,2,0.0274
adv_pron_pron,2,0.0274
art_n_n,2,0.0274
adp_adj_n,2,0.0274
v_adp_adj,2,0.0274
pron_v_adp,2,0.0274
v_num_v,1,0.0137
v_pron_adv,1,0.0137
pron_adv_n,1,0.0137
adv_n_n,1,0.0137
n_v_adv,1,0.0137
v_adv_v,1,0.0137
adv_v_num,1,0.0137
v_n_adj,1,0.0137
num_v_v,1,0.0137
n_conj_v,1,0.0137
conj_v_v,1,0.0137
n_conj_adj,1,0.0137
conj_adj_v,1,0.0137
adj_v_n,1,0.0137
adj_n_v,1,0.0137
n_v_pron,1,0.0137
pron_pron_n,1,0.0137
n_art_adj,1,0.0137
n_n_n,1,0.0137
misc_pron_v,1,0.0137
adj_n_pron,1,0.0137
n_pron_n,1,0.0137
pron_n_adv,1,0.0137
n_adv_art,1,0.0137
adv_art_n,1,0.0137
n_n_adv,1,0.0137
n_n_art,1,0.0137
n_adv_pron,1,0.0137
pron_n_v,1,0.0137
n_v_v,1,0.0137
v_v_pron,1,0.0137
v_pron_art,1,0.0137
pron_art_n,1,0.0137
n_adj_conj,1,0.0137
