chars,Nombre d'apparitions,Frequence d'apparition
pron_n_n,6,0.0411
n_n_n,6,0.0411
v_art_n,5,0.03425
art_adj_n,5,0.03425
v_pron_v,5,0.03425
n_adv_v,5,0.03425
pron_v_pron,5,0.03425
n_art_n,4,0.0274
n_n_v,4,0.0274
art_n_n,4,0.0274
adv_v_art,4,0.0274
n_v_adp,4,0.0274
n_n_pron,4,0.0274
n_adp_n,3,0.02055
pron_n_adv,3,0.02055
n_n_adv,3,0.02055
adp_pron_n,3,0.02055
v_v_pron,3,0.02055
art_n_adp,3,0.02055
adv_v_adv,3,0.02055
adp_art_n,3,0.02055
n_pron_adj,3,0.02055
n_pron_n,3,0.02055
v_adv_v,3,0.02055
art_n_art,2,0.0137
interj_adv_adv,2,0.0137
adp_n_v,2,0.0137
n_v_interj,2,0.0137
v_interj_n,2,0.0137
v_interj_adv,2,0.0137
n_conj_n,2,0.0137
adv_adv_v,2,0.0137
n_n_conj,2,0.0137
n_adv_pron,2,0.0137
pron_v_v,2,0.0137
n_adp_art,2,0.0137
adj_n_v,2,0.0137
adj_adp_v,2,0.0137
n_n_adp,2,0.0137
interj_n_n,2,0.0137
adp_art_adj,2,0.0137
v_pron_n,2,0.0137
adj_v_adp,2,0.0137
conj_pron_n,2,0.0137
n_conj_pron,2,0.0137
pron_pron_n,2,0.0137
n_pron_pron,2,0.0137
v_adp_art,2,0.0137
art_n_pron,2,0.0137
v_v_adv,2,0.0137
