chars,Nombre d'apparitions,Frequence d'apparition
v_v_pron,5,0.05155
pron_adp_n,5,0.05155
n_v_v,4,0.04124
adp_pron_n,4,0.04124
pron_n_v,4,0.04124
n_adp_pron,4,0.04124
pron_v_adv,3,0.03093
adv_conj_pron,3,0.03093
v_adv_conj,3,0.03093
pron_pron_v,3,0.03093
v_pron_pron,3,0.03093
v_pron_n,3,0.03093
n_v_pron,3,0.03093
v_n_v,2,0.02062
pron_v_v,2,0.02062
adp_pron_v,2,0.02062
adp_n_v,2,0.02062
pron_pron_adp,2,0.02062
interj_pron_adp,2,0.02062
n_v_adv,2,0.02062
conj_pron_pron,2,0.02062
v_adp_pron,2,0.02062
v_interj_pron,2,0.02062
pron_adv_v,2,0.02062
v_pron_adv,2,0.02062
pron_n_conj,2,0.02062
v_v_conj,1,0.01031
n_v_n,1,0.01031
n_v_interj,1,0.01031
pron_adp_pron,1,0.01031
v_pron_adp,1,0.01031
v_conj_pron,1,0.01031
pron_v_adp,1,0.01031
n_conj_pron,1,0.01031
adp_n_adv,1,0.01031
n_adv_n,1,0.01031
pron_pron_n,1,0.01031
pron_n_misc,1,0.01031
misc_pron_n,1,0.01031
n_misc_pron,1,0.01031
adv_v_adp,1,0.01031
interj_pron_adv,1,0.01031
conj_v_interj,1,0.01031
v_conj_v,1,0.01031
adv_v_conj,1,0.01031
n_n_v,1,0.01031
art_n_n,1,0.01031
pron_art_n,1,0.01031
v_pron_art,1,0.01031
adv_n_adp,1,0.01031
