chars,Nombre d'apparitions,Frequence d'apparition
art_n_v,6,0.04412
adv_pron_v,5,0.03676
adp_art_n,5,0.03676
n_adp_n,5,0.03676
n_n_adp,5,0.03676
n_adp_pron,4,0.02941
n_v_pron,4,0.02941
v_conj_pron,4,0.02941
v_pron_pron,3,0.02206
pron_v_adp,3,0.02206
v_adp_pron,3,0.02206
adp_n_n,3,0.02206
pron_art_n,3,0.02206
adv_v_v,3,0.02206
pron_v_conj,3,0.02206
pron_adv_v,3,0.02206
pron_n_n,3,0.02206
art_n_conj,3,0.02206
adj_n_adp,3,0.02206
n_n_n,3,0.02206
adp_pron_adp,3,0.02206
adj_n_n,3,0.02206
n_adj_n,3,0.02206
n_art_n,3,0.02206
conj_adp_pron,2,0.01471
v_v_interj,2,0.01471
v_interj_pron,2,0.01471
adp_pron_n,2,0.01471
pron_n_v,2,0.01471
adp_pron_v,2,0.01471
pron_n_adp,2,0.01471
n_n_v,2,0.01471
v_adp_art,2,0.01471
pron_pron_v,2,0.01471
v_v_n,2,0.01471
adj_adv_pron,2,0.01471
pron_adp_art,2,0.01471
conj_pron_adv,2,0.01471
adv_v_pron,2,0.01471
v_adv_v,2,0.01471
pron_v_v,2,0.01471
adv_adv_pron,2,0.01471
v_conj_adv,2,0.01471
n_n_art,2,0.01471
n_conj_n,2,0.01471
pron_adj_n,2,0.01471
art_adj_n,2,0.01471
n_v_adv,2,0.01471
n_n_adj,1,0.00735
pron_adp_n,1,0.00735
