chars,Nombre d'apparitions,Frequence d'apparition
n_v_pronadv,15,0.06522
n_v_pron,15,0.06522
art_n_v,14,0.06087
v_pronadv_n,13,0.05652
pron_n_v,11,0.04783
adv_adv_v,9,0.03913
adv_v_pronadv,7,0.03043
v_pron_adv,7,0.03043
adv_v_pron,6,0.02609
v_pronadv_conj,5,0.02174
v_adv_adv,5,0.02174
v_pron_v,5,0.02174
pronadv_n_v,5,0.02174
v_pronadv_v,5,0.02174
n_v_adv,4,0.01739
pron_art_n,4,0.01739
v_pron_art,4,0.01739
v_pron_adp,4,0.01739
v_pronadv_adv,4,0.01739
v_v_pron,4,0.01739
v_adv_v,4,0.01739
art_n_n,3,0.01304
n_n_pron,3,0.01304
conj_pron_v,3,0.01304
pron_adv_adv,3,0.01304
pron_conj_pron,3,0.01304
pronadv_n_n,3,0.01304
pronadv_v_adv,3,0.01304
pron_pron_n,3,0.01304
v_v_pronadv,3,0.01304
n_v_v,3,0.01304
n_n_v,3,0.01304
pron_v_v,3,0.01304
interj_v_pronadv,3,0.01304
pron_pron_v,3,0.01304
v_pron_conj,3,0.01304
adp_art_n,3,0.01304
v_v_adv,3,0.01304
adv_v_v,3,0.01304
pronadv_conj_art,3,0.01304
conj_art_n,3,0.01304
v_pron_n,3,0.01304
v_art_n,3,0.01304
pronadv_conj_pron,2,0.0087
conj_pron_n,2,0.0087
conj_adv_adv,2,0.0087
v_adv_pron,2,0.0087
adv_pron_pron,2,0.0087
pron_adp_pron,2,0.0087
adp_pron_n,2,0.0087
