chars,Nombre d'apparitions,Frequence d'apparition
pron_adp_pron,5,0.04902
n_art_n,4,0.03922
n_v_pron,4,0.03922
pron_v_pron,3,0.02941
n_adp_n,3,0.02941
v_pron_adv,3,0.02941
pron_n_adp,3,0.02941
v_adp_pron,3,0.02941
conj_pron_n,3,0.02941
pron_pron_n,3,0.02941
art_n_v,3,0.02941
v_pron_adp,3,0.02941
pron_adv_v,3,0.02941
pron_adv_adv,2,0.01961
adp_pron_n,2,0.01961
adp_art_adj,2,0.01961
n_adp_art,2,0.01961
pron_n_v,2,0.01961
pron_conj_pron,2,0.01961
adp_pron_conj,2,0.01961
adv_v_adp,2,0.01961
v_adv_v,2,0.01961
n_pron_pron,2,0.01961
pron_n_art,2,0.01961
pron_n_pron,2,0.01961
v_pron_n,2,0.01961
n_adv_pron,2,0.01961
v_v_pron,2,0.01961
adp_pron_adp,2,0.01961
adp_art_n,2,0.01961
v_pron_v,2,0.01961
pron_n_n,2,0.01961
n_n_adp,2,0.01961
adp_pron_adj,2,0.01961
pron_adj_v,2,0.01961
pron_adj_adp,1,0.0098
adv_pron_n,1,0.0098
pron_n_adv,1,0.0098
v_pron_pron,1,0.0098
adj_v_pron,1,0.0098
n_adp_pron,1,0.0098
adj_adp_art,1,0.0098
pron_adp_art,1,0.0098
v_pron_adj,1,0.0098
interj_v_pron,1,0.0098
v_interj_v,1,0.0098
n_v_interj,1,0.0098
adv_v_v,1,0.0098
punc_v_v,1,0.0098
n_pron_v,1,0.0098
