chars,Nombre d'apparitions,Frequence d'apparition
adp_pron_n,12,0.04181
v_pron_pron,11,0.03833
adv_v_pron,9,0.03136
v_adv_v,9,0.03136
pron_adv_v,8,0.02787
n_adp_pron,8,0.02787
n_v_v,8,0.02787
pron_pron_n,8,0.02787
pron_n_adp,8,0.02787
v_conj_pron,8,0.02787
pron_v_adv,8,0.02787
pron_n_n,7,0.02439
v_adp_pron,7,0.02439
pron_n_v,7,0.02439
v_v_pron,7,0.02439
pron_pron_v,7,0.02439
pron_v_v,6,0.02091
adv_v_v,6,0.02091
n_n_v,6,0.02091
v_pron_v,6,0.02091
adv_adp_pron,6,0.02091
v_adv_adv,5,0.01742
pron_v_pron,5,0.01742
v_adv_pron,5,0.01742
n_pron_v,5,0.01742
adp_art_n,5,0.01742
adp_pron_adj,5,0.01742
pron_pron_adv,5,0.01742
adv_v_adv,5,0.01742
art_n_v,5,0.01742
adv_v_conj,5,0.01742
n_v_adv,5,0.01742
pron_n_pron,5,0.01742
art_n_n,4,0.01394
v_n_pron,4,0.01394
n_pron_n,4,0.01394
adv_pron_n,4,0.01394
v_conj_v,4,0.01394
v_v_adp,4,0.01394
pron_v_adp,4,0.01394
conj_pron_pron,4,0.01394
adv_adv_v,4,0.01394
pron_adv_adv,4,0.01394
n_v_adp,4,0.01394
n_v_pron,4,0.01394
v_pron_n,4,0.01394
n_adv_v,4,0.01394
v_pron_adv,3,0.01045
v_v_n,3,0.01045
v_n_v,3,0.01045
