chars,Nombre d'apparitions,Frequence d'apparition
n_adp_n,10,0.04975
v_adp_n,6,0.02985
adp_n_adv,6,0.02985
n_adp_pron,5,0.02488
v_pron_n,5,0.02488
adp_pron_n,5,0.02488
n_n_adv,5,0.02488
n_art_n,5,0.02488
n_adv_v,5,0.02488
n_adv_n,5,0.02488
art_adj_n,5,0.02488
adp_n_n,5,0.02488
n_n_v,5,0.02488
v_conj_art,4,0.0199
n_v_pron,4,0.0199
adj_n_v,4,0.0199
pron_adp_n,4,0.0199
n_adv_adv,4,0.0199
pron_adv_v,4,0.0199
pron_n_n,4,0.0199
art_n_n,4,0.0199
adp_n_adp,4,0.0199
adj_n_adv,4,0.0199
adp_art_n,4,0.0199
adv_v_v,4,0.0199
adp_n_conj,4,0.0199
n_n_pron,4,0.0199
n_v_n,4,0.0199
v_adv_v,4,0.0199
adv_v_adv,4,0.0199
n_conj_n,4,0.0199
n_adj_n,3,0.01493
adv_adp_n,3,0.01493
art_n_adp,3,0.01493
adv_adv_v,3,0.01493
n_n_adp,3,0.01493
adp_n_v,3,0.01493
n_v_conj,3,0.01493
adv_v_adp,3,0.01493
conj_art_n,3,0.01493
pron_n_v,3,0.01493
n_adv_adj,3,0.01493
n_pron_v,3,0.01493
v_v_adp,3,0.01493
art_adp_n,3,0.01493
adv_n_art,3,0.01493
pron_n_adp,3,0.01493
pron_pron_n,3,0.01493
adv_v_conj,3,0.01493
n_v_adp,3,0.01493
