chars,Nombre d'apparitions,Frequence d'apparition
v_adv_v,6,0.03974
v_adp_pron,5,0.03311
art_adj_n,5,0.03311
art_n_v,5,0.03311
v_pron_v,5,0.03311
adp_pron_n,4,0.02649
conj_pron_n,4,0.02649
n_v_adv,4,0.02649
art_n_n,4,0.02649
adv_v_adv,4,0.02649
n_adv_v,4,0.02649
n_v_pron,4,0.02649
adp_n_n,4,0.02649
adv_conj_pron,3,0.01987
pron_v_v,3,0.01987
pron_n_v,3,0.01987
n_adp_n,3,0.01987
n_adp_pron,3,0.01987
adp_art_n,3,0.01987
n_art_n,3,0.01987
v_adv_adv,3,0.01987
adj_n_adv,3,0.01987
adv_art_n,3,0.01987
v_v_adv,3,0.01987
pron_v_pron,3,0.01987
v_art_n,3,0.01987
n_n_v,3,0.01987
n_pron_v,3,0.01987
adj_n_adp,3,0.01987
v_pron_n,3,0.01987
adv_v_pron,3,0.01987
adp_n_v,3,0.01987
v_art_adj,2,0.01325
conj_adj_n,2,0.01325
adv_adv_v,2,0.01325
n_art_adj,2,0.01325
n_n_art,2,0.01325
v_conj_n,2,0.01325
n_conj_v,2,0.01325
art_num_n,2,0.01325
v_interj_v,2,0.01325
v_v_art,2,0.01325
num_n_v,2,0.01325
adv_v_conj,2,0.01325
interj_v_adp,2,0.01325
pron_adv_v,2,0.01325
pron_n_adv,2,0.01325
adj_n_pron,2,0.01325
pron_v_adp,2,0.01325
n_v_adj,2,0.01325
