chars,Nombre d'apparitions,Frequence d'apparition
adv_v_v,5,0.05319
adp_pron_n,4,0.04255
adj_n_n,3,0.03191
conj_pron_adv,3,0.03191
pron_n_v,3,0.03191
v_pron_v,3,0.03191
pron_adv_v,3,0.03191
n_adp_pron,3,0.03191
n_v_pron,2,0.02128
adp_pron_v,2,0.02128
pron_v_conj,2,0.02128
art_adj_n,2,0.02128
v_pron_adv,2,0.02128
art_n_conj,2,0.02128
adj_n_v,2,0.02128
v_art_n,2,0.02128
adj_v_conj,2,0.02128
pron_adj_n,2,0.02128
pron_v_pron,2,0.02128
adp_num_n,2,0.02128
v_v_pron,2,0.02128
adj_n_conj,2,0.02128
adv_adp_pron,2,0.02128
v_adj_n,2,0.02128
n_n_adv,2,0.02128
adv_v_conj,2,0.02128
v_conj_pron,2,0.02128
n_v_adv,2,0.02128
art_adj_v,2,0.02128
pron_v_adp,2,0.02128
v_adp_conj,2,0.02128
adp_conj_pron,2,0.02128
v_conj_adp,2,0.02128
adv_adv_v,1,0.01064
adp_v_adj,1,0.01064
conj_adp_v,1,0.01064
adj_v_pron,1,0.01064
v_art_adj,1,0.01064
n_v_art,1,0.01064
adv_adv_adp,1,0.01064
pron_adv_adv,1,0.01064
pron_adp_n,1,0.01064
v_adv_adv,1,0.01064
v_n_v,1,0.01064
adv_v_n,1,0.01064
n_adv_v,1,0.01064
adp_n_n,1,0.01064
adv_pron_adp,1,0.01064
n_adv_pron,1,0.01064
n_conj_art,1,0.01064
