chars,Nombre d'apparitions,Frequence d'apparition
adp_art_n,6,0.05825
n_adp_art,6,0.05825
v_conj_n,4,0.03883
art_n_adp,4,0.03883
n_adv_v,3,0.02913
n_adj_n,3,0.02913
adp_n_conj,3,0.02913
conj_n_adp,3,0.02913
n_n_n,3,0.02913
n_v_conj,3,0.02913
n_n_adv,3,0.02913
n_art_n,2,0.01942
adj_n_n,2,0.01942
v_art_n,2,0.01942
n_n_art,2,0.01942
v_adv_v,2,0.01942
art_n_v,2,0.01942
n_v_n,2,0.01942
v_n_v,2,0.01942
conj_n_n,2,0.01942
n_conj_adp,2,0.01942
art_n_n,2,0.01942
pron_n_v,2,0.01942
adp_pron_n,2,0.01942
adj_n_adj,2,0.01942
n_adp_n,2,0.01942
conj_adp_n,2,0.01942
art_n_conj,2,0.01942
n_conj_pron,2,0.01942
adv_v_adp,2,0.01942
n_adv_adj,2,0.01942
n_conj_n,2,0.01942
adv_adj_n,2,0.01942
n_adv_n,2,0.01942
adv_adj_v,1,0.00971
num_n_adj,1,0.00971
adv_num_n,1,0.00971
v_adv_num,1,0.00971
v_v_adv,1,0.00971
v_v_v,1,0.00971
adj_v_v,1,0.00971
v_adp_art,1,0.00971
adj_n_adv,1,0.00971
pron_adj_n,1,0.00971
v_pron_adj,1,0.00971
pron_v_pron,1,0.00971
conj_pron_v,1,0.00971
adp_n_adv,1,0.00971
punc_conj_adp,1,0.00971
n_adj_adv,1,0.00971
