chars,Nombre d'apparitions,Frequence d'apparition
n_punc_n,13,0.07429
punc_n_punc,11,0.06286
punc_n_v,7,0.04
v_punc_n,6,0.03429
adj_punc_n,5,0.02857
n_punc_adj,5,0.02857
n_punc_v,5,0.02857
punc_adj_punc,5,0.02857
punc_v_pron,4,0.02286
n_v_punc,4,0.02286
punc_v_punc,4,0.02286
adv_v_adp,4,0.02286
n_conj_n,4,0.02286
pron_pron_n,4,0.02286
adp_n_punc,4,0.02286
art_n_punc,4,0.02286
n_punc_pron,4,0.02286
conj_adj_pron,3,0.01714
pron_art_n,3,0.01714
pron_n_v,3,0.01714
v_punc_adv,3,0.01714
v_punc_v,3,0.01714
pron_n_conj,3,0.01714
pron_adj_v,3,0.01714
pron_n_punc,3,0.01714
n_n_n,3,0.01714
v_adp_pron,3,0.01714
n_n_punc,3,0.01714
n_conj_pron,3,0.01714
punc_n_conj,3,0.01714
adj_n_punc,3,0.01714
punc_adj_n,3,0.01714
punc_n_n,3,0.01714
adj_conj_n,2,0.01143
conj_n_n,2,0.01143
v_conj_v,2,0.01143
adj_punc_v,2,0.01143
n_pron_n,2,0.01143
pron_punc_n,2,0.01143
n_adp_n,2,0.01143
conj_n_punc,2,0.01143
n_punc_punc,2,0.01143
pron_adp_n,2,0.01143
misc_pron_pron,2,0.01143
punc_v_conj,2,0.01143
pron_adj_punc,2,0.01143
pron_pron_adj,2,0.01143
pron_punc_pron,2,0.01143
punc_pron_punc,2,0.01143
adv_adv_v,2,0.01143
