chars,Nombre d'apparitions,Frequence d'apparition
n_n_n,8,0.04396
n_n_pron,6,0.03297
n_conj_n,6,0.03297
pron_v_pron,6,0.03297
n_conj_pron,5,0.02747
adv_v_v,5,0.02747
n_pron_n,5,0.02747
v_conj_pron,5,0.02747
v_adv_v,5,0.02747
pron_n_n,5,0.02747
n_adv_v,5,0.02747
n_n_v,4,0.02198
n_n_conj,4,0.02198
adp_n_n,4,0.02198
v_pron_pron,4,0.02198
n_v_pron,4,0.02198
conj_pron_v,4,0.02198
adv_n_n,4,0.02198
v_pron_v,4,0.02198
conj_adv_v,4,0.02198
n_n_adv,4,0.02198
pron_adj_n,4,0.02198
v_v_v,3,0.01648
adv_v_adp,3,0.01648
v_n_conj,3,0.01648
n_conj_adv,3,0.01648
adj_n_n,3,0.01648
pron_pron_v,3,0.01648
adj_conj_pron,3,0.01648
n_adp_n,3,0.01648
adv_adp_n,3,0.01648
v_v_adv,3,0.01648
v_conj_adv,3,0.01648
n_adv_adv,3,0.01648
pron_n_conj,3,0.01648
adv_v_n,3,0.01648
v_v_pron,3,0.01648
n_v_adv,3,0.01648
n_art_n,3,0.01648
adv_v_conj,3,0.01648
pron_adv_v,3,0.01648
pron_art_n,3,0.01648
n_v_v,3,0.01648
adj_n_conj,2,0.01099
adp_n_adj,2,0.01099
v_art_n,2,0.01099
art_n_n,2,0.01099
adv_conj_adv,2,0.01099
adv_n_v,2,0.01099
v_n_v,2,0.01099
