chars,Nombre d'apparitions,Frequence d'apparition
pron_v_v,3,0.04615
conj_art_n,2,0.03077
pron_adp_pron,2,0.03077
n_adv_v,2,0.03077
n_conj_n,2,0.03077
v_pron_v,2,0.03077
n_n_adv,2,0.03077
v_n_conj,2,0.03077
v_conj_pron,2,0.03077
pron_v_conj,2,0.03077
adv_v_adv,2,0.03077
v_adv_v,2,0.03077
n_n_conj,2,0.03077
adp_pron_n,2,0.03077
art_n_pron,1,0.01538
art_n_n,1,0.01538
n_adv_adv,1,0.01538
adv_adv_pron,1,0.01538
adv_pron_v,1,0.01538
pron_v_n,1,0.01538
n_conj_art,1,0.01538
v_interj_v,1,0.01538
n_pron_v,1,0.01538
v_v_conj,1,0.01538
v_conj_v,1,0.01538
conj_v_v,1,0.01538
v_v_pron,1,0.01538
v_v_interj,1,0.01538
adj_v_conj,1,0.01538
interj_v_n,1,0.01538
v_conj_art,1,0.01538
v_adv_adp,1,0.01538
conj_adj_v,1,0.01538
pron_conj_adj,1,0.01538
adp_art_adj,1,0.01538
art_adj_n,1,0.01538
adj_n_pron,1,0.01538
n_pron_adp,1,0.01538
pron_n_n,1,0.01538
n_conj_adp,1,0.01538
conj_adp_n,1,0.01538
adp_n_adp,1,0.01538
n_adp_v,1,0.01538
adp_v_v,1,0.01538
v_v_adv,1,0.01538
adv_adp_pron,1,0.01538
adp_pron_pron,1,0.01538
pron_pron_v,1,0.01538
conj_pron_conj,1,0.01538
v_n_n,1,0.01538
