chars,Nombre d'apparitions,Frequence d'apparition
pron_n_v,7,0.04575
v_pron_n,6,0.03922
n_v_pron,6,0.03922
art_n_v,5,0.03268
n_art_n,5,0.03268
adv_n_v,4,0.02614
n_v_v,4,0.02614
v_conj_pron,4,0.02614
n_adp_n,4,0.02614
art_n_n,4,0.02614
n_conj_n,4,0.02614
n_adv_v,3,0.01961
pron_v_pron,3,0.01961
v_adp_n,3,0.01961
v_art_n,3,0.01961
conj_pron_n,3,0.01961
adp_pron_n,3,0.01961
v_v_conj,3,0.01961
adp_n_conj,3,0.01961
conj_art_n,3,0.01961
art_n_adp,3,0.01961
n_adv_n,3,0.01961
adv_n_adv,3,0.01961
adj_conj_adj,3,0.01961
n_v_adj,3,0.01961
n_v_n,3,0.01961
conj_n_v,3,0.01961
v_pron_v,3,0.01961
n_n_conj,3,0.01961
v_v_adv,3,0.01961
v_adv_adj,3,0.01961
adj_adv_n,3,0.01961
adp_art_n,3,0.01961
adv_art_n,2,0.01307
n_adp_pron,2,0.01307
conj_n_adp,2,0.01307
v_conj_n,2,0.01307
conj_adj_conj,2,0.01307
v_conj_adj,2,0.01307
n_adj_n,2,0.01307
n_conj_art,2,0.01307
n_pron_n,2,0.01307
adv_v_adv,2,0.01307
v_adj_adv,2,0.01307
adv_adj_adv,2,0.01307
pron_n_conj,2,0.01307
pron_n_n,2,0.01307
v_v_pron,2,0.01307
pron_v_v,2,0.01307
n_n_adp,2,0.01307
