chars,Nombre d'apparitions,Frequence d'apparition
v_pron_pron,6,0.05455
pron_v_pron,5,0.04545
n_pron_v,5,0.04545
adv_v_pron,4,0.03636
n_adp_n,3,0.02727
n_conj_n,3,0.02727
conj_n_conj,3,0.02727
pron_v_art,3,0.02727
v_art_n,3,0.02727
art_n_v,3,0.02727
pron_pron_v,3,0.02727
art_adj_n,3,0.02727
v_pron_n,3,0.02727
adj_n_pron,2,0.01818
conj_pron_v,2,0.01818
v_n_pron,2,0.01818
pron_v_adp,2,0.01818
pron_pron_adp,2,0.01818
pron_adp_pron,2,0.01818
adp_pron_n,2,0.01818
n_pron_num,2,0.01818
pron_num_n,2,0.01818
conj_adv_v,2,0.01818
n_conj_v,2,0.01818
n_art_adj,2,0.01818
pron_pron_adv,2,0.01818
v_v_adv,2,0.01818
adv_art_n,2,0.01818
adp_art_n,2,0.01818
pron_adv_adj,2,0.01818
num_n_conj,2,0.01818
pron_n_adp,2,0.01818
n_conj_pron,2,0.01818
pron_n_adv,2,0.01818
art_n_conj,2,0.01818
adj_pron_v,2,0.01818
conj_v_pron,2,0.01818
pron_n_pron,2,0.01818
v_pron_adv,2,0.01818
adv_num_art,1,0.00909
num_art_adv,1,0.00909
art_adv_adv,1,0.00909
adv_adv_num,1,0.00909
adv_num_v,1,0.00909
num_v_pron,1,0.00909
n_adv_adp,1,0.00909
adv_adp_num,1,0.00909
adp_num_n,1,0.00909
n_conj_misc,1,0.00909
conj_misc_pron,1,0.00909
