chars,Nombre d'apparitions,Frequence d'apparition
n_art_n,20,0.07722
art_n_n,13,0.05019
art_n_art,10,0.03861
n_conj_n,9,0.03475
adj_n_conj,8,0.03089
n_conj_pron,8,0.03089
v_art_n,8,0.03089
conj_art_n,7,0.02703
art_n_adp,7,0.02703
art_adj_n,7,0.02703
n_adv_v,6,0.02317
v_adp_n,6,0.02317
n_n_n,6,0.02317
n_v_adp,6,0.02317
adv_adv_v,5,0.01931
n_adp_n,5,0.01931
adp_art_n,5,0.01931
v_adp_pron,5,0.01931
adp_art_adj,5,0.01931
n_n_conj,5,0.01931
adv_v_v,5,0.01931
n_adj_v,5,0.01931
pron_v_v,4,0.01544
v_v_v,4,0.01544
art_n_v,4,0.01544
n_pron_n,4,0.01544
pron_art_n,4,0.01544
adp_n_n,4,0.01544
n_pron_v,4,0.01544
v_adp_art,4,0.01544
n_n_art,4,0.01544
adp_n_conj,4,0.01544
v_v_adp,4,0.01544
conj_pron_n,4,0.01544
pron_n_v,4,0.01544
art_n_conj,4,0.01544
n_n_adv,3,0.01158
n_conj_art,3,0.01158
pron_v_art,3,0.01158
v_adv_adv,3,0.01158
v_v_adv,3,0.01158
pron_adv_v,3,0.01158
adv_v_n,3,0.01158
n_adv_n,3,0.01158
adj_v_adp,3,0.01158
adj_v_v,3,0.01158
pron_adj_n,3,0.01158
v_pron_n,3,0.01158
n_adp_art,3,0.01158
adp_adj_n,3,0.01158
