chars,Nombre d'apparitions,Frequence d'apparition
n_n_n,5,0.04717
v_v_adv,4,0.03774
pron_adv_v,4,0.03774
adp_n_conj,4,0.03774
n_v_pron,4,0.03774
n_v_v,4,0.03774
v_v_v,4,0.03774
n_adp_n,3,0.0283
adv_v_pron,3,0.0283
n_conj_n,3,0.0283
v_v_conj,3,0.0283
v_pron_adp,3,0.0283
pron_v_adv,3,0.0283
v_art_n,2,0.01887
n_adv_n,2,0.01887
adv_adv_adv,2,0.01887
v_pron_n,2,0.01887
art_n_n,2,0.01887
v_conj_pron,2,0.01887
n_adj_v,2,0.01887
n_n_v,2,0.01887
conj_pron_adp,2,0.01887
v_pron_adv,2,0.01887
v_adv_v,2,0.01887
conj_n_adp,2,0.01887
n_art_n,2,0.01887
adp_n_adv,2,0.01887
pron_pron_v,2,0.01887
adp_v_v,2,0.01887
adj_n_v,2,0.01887
pron_adp_v,2,0.01887
art_n_adj,2,0.01887
n_adj_n,2,0.01887
pron_v_v,2,0.01887
v_adp_n,2,0.01887
conj_n_art,1,0.00943
misc_n_v,1,0.00943
v_misc_n,1,0.00943
v_v_misc,1,0.00943
adv_pron_pron,1,0.00943
n_adv_pron,1,0.00943
adj_n_adv,1,0.00943
conj_n_v,1,0.00943
adv_n_adp,1,0.00943
v_adv_n,1,0.00943
conj_adj_n,1,0.00943
v_conj_adj,1,0.00943
adv_conj_n,1,0.00943
v_adv_conj,1,0.00943
n_v_adj,1,0.00943
