chars,Nombre d'apparitions,Frequence d'apparition
n_adp_n,7,0.05224
adp_n_n,6,0.04478
art_n_n,5,0.03731
n_art_n,5,0.03731
v_art_n,4,0.02985
n_v_n,4,0.02985
n_n_v,4,0.02985
n_adv_v,4,0.02985
v_pron_n,3,0.02239
v_conj_pron,3,0.02239
adv_v_adp,3,0.02239
n_conj_n,3,0.02239
n_v_adv,3,0.02239
n_n_adp,3,0.02239
adj_n_adv,3,0.02239
art_adj_n,3,0.02239
n_n_adv,3,0.02239
pron_v_pron,3,0.02239
n_n_n,3,0.02239
adp_n_conj,2,0.01493
n_adj_n,2,0.01493
adj_n_v,2,0.01493
v_adv_v,2,0.01493
adv_v_v,2,0.01493
adp_art_n,2,0.01493
conj_adp_n,2,0.01493
conj_n_pron,2,0.01493
n_pron_n,2,0.01493
art_n_art,2,0.01493
n_n_art,2,0.01493
n_pron_v,2,0.01493
n_v_conj,2,0.01493
pron_n_v,2,0.01493
v_adv_n,2,0.01493
conj_adv_v,2,0.01493
adv_v_pron,2,0.01493
adp_pron_adj,2,0.01493
n_n_pron,2,0.01493
adj_n_n,2,0.01493
v_adj_n,2,0.01493
art_n_v,2,0.01493
n_v_art,2,0.01493
conj_n_n,2,0.01493
n_adv_n,2,0.01493
adv_adv_v,2,0.01493
n_interj_adv,2,0.01493
pron_adv_pron,2,0.01493
n_pron_adv,2,0.01493
n_adv_adv,2,0.01493
conj_pron_v,2,0.01493
