chars,Nombre d'apparitions,Frequence d'apparition
n_n_v,5,0.06329
v_pron_n,5,0.06329
v_v_pron,3,0.03797
v_adp_n,3,0.03797
n_v_pron,2,0.02532
v_adp_adv,2,0.02532
pron_n_v,2,0.02532
pron_v_pron,2,0.02532
pron_adj_pron,2,0.02532
pron_n_pron,2,0.02532
adv_adv_adv,2,0.02532
pron_n_n,2,0.02532
adj_pron_v,2,0.02532
v_conj_pron,2,0.02532
adp_n_n,2,0.02532
pron_v_v,2,0.02532
adp_pron_v,2,0.02532
pron_v_adp,2,0.02532
n_pron_v,2,0.02532
n_v_v,2,0.02532
v_art_n,2,0.02532
pron_n_punc,1,0.01266
adp_v_n,1,0.01266
v_n_adv,1,0.01266
n_adv_adp,1,0.01266
adv_adp_pron,1,0.01266
n_pron_adj,1,0.01266
conj_pron_pron,1,0.01266
n_punc_conj,1,0.01266
punc_conj_pron,1,0.01266
pron_pron_adj,1,0.01266
pron_v_adv,1,0.01266
v_adv_adp,1,0.01266
adv_conj_adp,1,0.01266
conj_adp_v,1,0.01266
pron_pron_adp,1,0.01266
adv_adv_conj,1,0.01266
pron_adv_adv,1,0.01266
v_pron_adv,1,0.01266
n_v_adp,1,0.01266
art_n_n,1,0.01266
pron_art_n,1,0.01266
conj_pron_art,1,0.01266
v_v_conj,1,0.01266
pron_adp_n,1,0.01266
v_pron_pron,1,0.01266
v_adp_pron,1,0.01266
art_n_pron,1,0.01266
pron_v_art,1,0.01266
adv_adp_n,1,0.01266
