chars,Nombre d'apparitions,Frequence d'apparition
n_v_pron,6,0.05769
v_pron_n,6,0.05769
art_adj_n,4,0.03846
n_adp_n,4,0.03846
n_conj_n,3,0.02885
n_v_n,3,0.02885
n_pron_v,3,0.02885
v_adp_pron,3,0.02885
pron_v_adp,3,0.02885
conj_art_n,2,0.01923
v_pron_adp,2,0.01923
n_v_conj,2,0.01923
v_conj_pron,2,0.01923
pron_pron_v,2,0.01923
pron_n_n,2,0.01923
v_pron_v,2,0.01923
adp_art_adj,2,0.01923
adp_pron_n,2,0.01923
n_adv_adp,2,0.01923
pronadv_v_pron,2,0.01923
adp_v_pron,2,0.01923
art_n_n,2,0.01923
n_n_v,2,0.01923
art_n_v,2,0.01923
n_n_adp,2,0.01923
n_art_n,2,0.01923
v_adv_art,2,0.01923
conj_n_v,2,0.01923
n_v_adv,2,0.01923
adv_art_n,2,0.01923
pron_v_adv,2,0.01923
pron_n_v,2,0.01923
n_adp_pron,2,0.01923
adp_n_v,2,0.01923
pron_n_adp,2,0.01923
conj_n_conj,2,0.01923
v_n_adp,2,0.01923
n_adj_n,1,0.00962
n_pron_n,1,0.00962
adp_n_pron,1,0.00962
conj_n_n,1,0.00962
pron_n_conj,1,0.00962
adj_n_v,1,0.00962
n_art_adj,1,0.00962
n_n_adj,1,0.00962
adj_n_n,1,0.00962
art_n_art,1,0.00962
adj_n_conj,1,0.00962
adv_art_adj,1,0.00962
adp_pron_adv,1,0.00962
