chars,Nombre d'apparitions,Frequence d'apparition
n_n_n,7,0.0443
art_adj_n,7,0.0443
n_v_n,6,0.03797
pron_n_v,5,0.03165
n_adv_v,4,0.02532
n_adp_n,4,0.02532
v_art_n,4,0.02532
n_v_pron,4,0.02532
v_n_n,4,0.02532
n_conj_n,4,0.02532
n_n_adv,4,0.02532
n_n_pron,4,0.02532
pron_n_n,4,0.02532
n_pron_n,4,0.02532
n_adj_n,3,0.01899
v_pron_n,3,0.01899
adj_n_v,3,0.01899
n_adv_pron,3,0.01899
v_conj_pron,3,0.01899
art_n_art,3,0.01899
v_adv_v,3,0.01899
adv_v_adv,3,0.01899
pron_v_v,3,0.01899
v_n_adp,3,0.01899
n_adj_v,3,0.01899
adj_n_adj,3,0.01899
n_adv_conj,3,0.01899
adp_n_v,3,0.01899
n_conj_pron,3,0.01899
n_art_n,3,0.01899
conj_pron_pron,3,0.01899
v_adp_n,3,0.01899
adp_n_conj,3,0.01899
adj_n_adv,3,0.01899
adp_n_n,3,0.01899
n_v_adp,2,0.01266
adp_art_adj,2,0.01266
v_adp_art,2,0.01266
adv_adv_pron,2,0.01266
v_adv_adv,2,0.01266
v_v_adv,2,0.01266
n_conj_v,2,0.01266
pron_n_adp,2,0.01266
adv_v_n,2,0.01266
adp_art_n,2,0.01266
art_n_n,2,0.01266
n_adp_v,2,0.01266
pron_pron_n,2,0.01266
n_n_conj,2,0.01266
n_adv_adp,2,0.01266
