chars,Nombre d'apparitions,Frequence d'apparition
adp_art_n,15,0.06787
v_pron_n,13,0.05882
n_v_pron,12,0.0543
pron_n_v,11,0.04977
adp_pron_n,8,0.0362
art_n_n,8,0.0362
n_n_v,8,0.0362
art_n_v,8,0.0362
pron_v_v,7,0.03167
v_adp_art,7,0.03167
v_pron_v,6,0.02715
v_v_pron,5,0.02262
n_pron_v,5,0.02262
n_adv_v,5,0.02262
pron_n_adv,5,0.02262
v_adv_v,4,0.0181
adv_v_adp,4,0.0181
v_adp_pron,4,0.0181
n_v_adv,4,0.0181
n_adp_art,4,0.0181
conj_art_n,4,0.0181
n_adp_n,3,0.01357
n_v_v,3,0.01357
pron_v_pron,3,0.01357
adj_v_v,3,0.01357
adv_adj_v,3,0.01357
n_adv_adv,3,0.01357
n_adp_pron,3,0.01357
v_n_n,3,0.01357
n_art_n,3,0.01357
n_v_n,3,0.01357
v_adv_adp,3,0.01357
v_conj_n,3,0.01357
v_v_adp,3,0.01357
pron_adv_v,3,0.01357
v_v_adv,3,0.01357
adv_adp_pron,3,0.01357
adv_v_num,2,0.00905
n_conj_n,2,0.00905
adp_n_conj,2,0.00905
adv_v_adv,2,0.00905
adv_adp_art,2,0.00905
v_num_n,2,0.00905
adv_v_conj,2,0.00905
conj_adp_art,2,0.00905
v_conj_adp,2,0.00905
adv_adv_pron,2,0.00905
n_interj_pron,2,0.00905
pron_n_interj,2,0.00905
n_n_conj,2,0.00905
