chars,Nombre d'apparitions,Frequence d'apparition
v_conj_pron,10,0.05525
pron_n_v,6,0.03315
adp_pron_v,6,0.03315
conj_pron_v,5,0.02762
pron_v_v,5,0.02762
n_v_adp,5,0.02762
pron_v_pron,5,0.02762
v_adp_pron,5,0.02762
pron_adj_v,5,0.02762
pron_v_conj,5,0.02762
v_v_conj,5,0.02762
adv_v_v,5,0.02762
adp_pron_n,5,0.02762
v_v_pron,4,0.0221
art_n_n,4,0.0221
n_n_adv,4,0.0221
n_v_conj,4,0.0221
pron_pron_v,4,0.0221
v_pron_v,4,0.0221
pron_pron_n,4,0.0221
v_conj_v,4,0.0221
n_adp_pron,4,0.0221
v_adp_n,3,0.01657
v_v_art,3,0.01657
n_adv_v,3,0.01657
v_adp_v,3,0.01657
pron_adp_pron,3,0.01657
v_pron_adp,3,0.01657
pron_v_adv,3,0.01657
art_n_v,3,0.01657
adp_v_v,3,0.01657
n_pron_pron,3,0.01657
conj_pron_n,3,0.01657
v_pron_pron,3,0.01657
v_conj_adp,3,0.01657
v_adv_n,3,0.01657
pron_adv_v,3,0.01657
v_art_n,3,0.01657
n_pron_v,3,0.01657
n_conj_v,2,0.01105
pron_n_adp,2,0.01105
pron_adp_v,2,0.01105
adv_n_pron,2,0.01105
v_conj_n,2,0.01105
art_n_adp,2,0.01105
adp_n_conj,2,0.01105
n_adp_n,2,0.01105
n_n_v,2,0.01105
n_art_n,2,0.01105
adp_adj_n,2,0.01105
