chars,Nombre d'apparitions,Frequence d'apparition
n_conj_pron,15,0.06122
art_n_n,11,0.0449
adp_art_n,10,0.04082
conj_pron_n,9,0.03673
n_adp_n,8,0.03265
n_n_conj,7,0.02857
n_pron_n,7,0.02857
n_adv_v,6,0.02449
pron_n_v,6,0.02449
pron_n_adv,6,0.02449
pron_conj_pron,6,0.02449
pron_n_adj,5,0.02041
art_n_adp,5,0.02041
n_art_n,5,0.02041
n_n_pron,5,0.02041
pron_n_n,5,0.02041
pron_pron_n,5,0.02041
v_pron_v,5,0.02041
n_v_pron,5,0.02041
v_art_n,5,0.02041
n_n_n,5,0.02041
pron_v_conj,5,0.02041
pron_art_n,5,0.02041
adp_n_n,4,0.01633
n_adp_pron,4,0.01633
n_n_adp,4,0.01633
adp_pron_n,4,0.01633
n_adp_art,4,0.01633
adp_n_conj,4,0.01633
n_v_adp,4,0.01633
art_n_v,4,0.01633
n_adv_pron,4,0.01633
n_n_adv,4,0.01633
v_conj_n,4,0.01633
art_n_conj,4,0.01633
conj_pron_v,4,0.01633
pron_n_adp,3,0.01224
pron_v_v,3,0.01224
v_conj_pron,3,0.01224
n_adj_adv,3,0.01224
n_adv_n,3,0.01224
art_n_adv,3,0.01224
pron_v_art,3,0.01224
adv_v_conj,3,0.01224
n_pron_pron,3,0.01224
v_adp_art,3,0.01224
adj_n_pron,3,0.01224
v_pron_art,3,0.01224
conj_pron_adj,3,0.01224
adp_n_adv,3,0.01224
