chars,Nombre d'apparitions,Frequence d'apparition
n_adp_pron,6,0.04839
adp_pron_n,5,0.04032
pron_pron_n,4,0.03226
pron_n_n,4,0.03226
pron_n_v,4,0.03226
n_v_pron,4,0.03226
pron_v_v,4,0.03226
adp_art_n,3,0.02419
art_n_adp,3,0.02419
v_v_conj,3,0.02419
art_n_v,3,0.02419
v_adv_adp,3,0.02419
pron_pron_v,3,0.02419
n_adp_n,3,0.02419
v_art_n,2,0.01613
n_adj_n,2,0.01613
adv_art_n,2,0.01613
n_adv_adv,2,0.01613
adv_v_v,2,0.01613
adp_art_adj,2,0.01613
art_adj_n,2,0.01613
pron_v_n,2,0.01613
pron_adp_art,2,0.01613
pron_adp_pron,2,0.01613
adp_pron_v,2,0.01613
adv_v_pron,2,0.01613
num_n_adv,2,0.01613
n_adv_v,2,0.01613
conj_adj_n,2,0.01613
n_art_n,2,0.01613
adj_n_adj,2,0.01613
v_v_adv,2,0.01613
n_conj_adj,2,0.01613
adp_n_conj,2,0.01613
pron_n_adv,2,0.01613
pron_pron_pron,2,0.01613
n_v_adp,2,0.01613
n_n_v,2,0.01613
v_pron_adv,2,0.01613
interj_pron_pron,2,0.01613
pron_v_pron,2,0.01613
pron_num_n,2,0.01613
num_n_v,2,0.01613
n_v_adv,2,0.01613
n_v_v,2,0.01613
v_adv_pron,2,0.01613
n_adp_art,2,0.01613
n_conj_num,2,0.01613
adp_n_adp,2,0.01613
v_pron_v,2,0.01613
