chars,Nombre d'apparitions,Frequence d'apparition
conj_pron_v,6,0.04348
adp_n_conj,6,0.04348
n_adv_v,5,0.03623
adp_art_n,4,0.02899
v_conj_pron,4,0.02899
pron_v_adp,4,0.02899
v_adp_n,4,0.02899
v_art_n,4,0.02899
adp_pron_n,4,0.02899
pron_n_adv,3,0.02174
n_v_pron,3,0.02174
n_n_v,3,0.02174
v_adp_pron,3,0.02174
n_adp_n,3,0.02174
v_pron_n,3,0.02174
n_n_adp,3,0.02174
v_conj_v,3,0.02174
art_n_n,3,0.02174
pron_n_adp,3,0.02174
adv_adp_n,3,0.02174
adp_n_n,3,0.02174
adv_v_conj,3,0.02174
pron_n_v,3,0.02174
n_pron_v,3,0.02174
conj_v_adp,2,0.01449
pron_v_v,2,0.01449
n_conj_pron,2,0.01449
n_pron_n,2,0.01449
n_adv_n,2,0.01449
adv_v_art,2,0.01449
n_conj_v,2,0.01449
conj_v_v,2,0.01449
adp_pron_v,2,0.01449
pron_adp_n,2,0.01449
v_adv_v,2,0.01449
n_n_n,2,0.01449
pron_v_pron,2,0.01449
n_conj_num,2,0.01449
n_adp_adv,2,0.01449
pron_adv_adp,2,0.01449
adj_n_pron,2,0.01449
adv_misc_n,2,0.01449
n_adv_misc,2,0.01449
art_n_adv,2,0.01449
v_adv_adv,2,0.01449
n_v_adv,2,0.01449
pron_pron_n,2,0.01449
v_pron_pron,2,0.01449
art_n_pron,2,0.01449
n_v_conj,2,0.01449
