chars,Nombre d'apparitions,Frequence d'apparition
v_pron_n,6,0.04196
pron_n_v,6,0.04196
n_n_n,5,0.03497
n_adv_v,5,0.03497
conj_pron_pron,4,0.02797
v_v_conj,4,0.02797
adv_v_v,4,0.02797
pron_v_v,4,0.02797
adp_art_n,4,0.02797
n_v_v,4,0.02797
v_conj_pron,4,0.02797
n_v_pron,4,0.02797
n_n_v,4,0.02797
pron_adv_v,3,0.02098
v_conj_v,3,0.02098
pron_pron_n,3,0.02098
v_v_pron,3,0.02098
pron_pron_adv,3,0.02098
art_n_v,3,0.02098
n_v_conj,3,0.02098
adp_pron_n,3,0.02098
adv_v_adp,3,0.02098
pron_n_adv,3,0.02098
conj_art_n,3,0.02098
v_adv_n,2,0.01399
v_adv_conj,2,0.01399
art_n_adp,2,0.01399
n_v_adv,2,0.01399
v_adp_pron,2,0.01399
pron_n_pron,2,0.01399
adp_pron_conj,2,0.01399
v_v_art,2,0.01399
v_art_adj,2,0.01399
v_pron_pron,2,0.01399
adv_v_conj,2,0.01399
n_art_n,2,0.01399
n_adp_pron,2,0.01399
v_v_adv,2,0.01399
n_n_adv,2,0.01399
n_conj_pron,2,0.01399
pron_n_n,2,0.01399
n_pron_n,2,0.01399
v_adv_v,2,0.01399
conj_pron_v,2,0.01399
adp_v_conj,2,0.01399
art_adj_n,2,0.01399
v_adp_num,2,0.01399
n_v_n,2,0.01399
v_adp_n,2,0.01399
conj_v_adp,2,0.01399
