chars,Nombre d'apparitions,Frequence d'apparition
adv_v_adv,5,0.04
n_v_pron,5,0.04
v_adp_art,4,0.032
adp_art_n,4,0.032
v_pron_n,4,0.032
adv_art_n,4,0.032
v_pron_adp,4,0.032
n_adp_pron,3,0.024
adp_pron_n,3,0.024
pron_adp_pron,3,0.024
v_conj_pron,3,0.024
adj_n_adp,3,0.024
v_conj_adv,3,0.024
adp_n_v,3,0.024
n_adp_n,3,0.024
n_art_n,3,0.024
v_adv_adp,2,0.016
pron_pron_adv,2,0.016
adv_adv_v,2,0.016
adv_pron_v,2,0.016
pron_v_n,2,0.016
v_n_adv,2,0.016
n_adv_v,2,0.016
v_n_v,2,0.016
adv_adp_n,2,0.016
art_v_conj,2,0.016
pron_v_adp,2,0.016
pron_n_v,2,0.016
conj_pron_pron,2,0.016
pron_adv_v,2,0.016
v_v_conj,2,0.016
pron_n_adv,2,0.016
v_adv_art,2,0.016
adp_pron_adj,2,0.016
n_v_adv,2,0.016
art_n_n,2,0.016
n_v_adp,2,0.016
art_n_art,2,0.016
adp_adv_v,2,0.016
adv_conj_pron,2,0.016
art_n_v,2,0.016
pron_adp_v,2,0.016
art_adj_n,2,0.016
conj_adv_v,2,0.016
art_n_adp,2,0.016
adv_v_pron,2,0.016
adv_pron_n,2,0.016
pron_n_adp,2,0.016
adp_art_adj,2,0.016
pron_n_pron,2,0.016
