chars,Nombre d'apparitions,Frequence d'apparition
adp_art_n,8,0.04372
v_pron_v,6,0.03279
art_n_n,6,0.03279
n_adp_n,6,0.03279
n_conj_pron,5,0.02732
n_n_pron,5,0.02732
n_pron_n,5,0.02732
pron_adp_art,5,0.02732
conj_pron_adp,5,0.02732
adp_pron_n,5,0.02732
adp_n_conj,5,0.02732
adv_v_pron,5,0.02732
n_art_n,5,0.02732
art_n_conj,4,0.02186
n_conj_n,4,0.02186
pron_n_v,4,0.02186
adv_v_conj,4,0.02186
adv_adv_v,4,0.02186
n_v_conj,4,0.02186
n_adv_v,4,0.02186
pron_pron_n,4,0.02186
art_n_adp,4,0.02186
adv_v_adv,4,0.02186
pron_v_v,4,0.02186
n_n_n,3,0.01639
v_adp_pron,3,0.01639
adv_adp_n,3,0.01639
v_pron_pron,3,0.01639
pron_v_pron,3,0.01639
v_conj_adv,3,0.01639
adp_v_conj,3,0.01639
n_adp_v,3,0.01639
v_adv_v,3,0.01639
pron_n_adv,3,0.01639
v_v_v,3,0.01639
conj_pron_v,3,0.01639
pron_n_n,3,0.01639
pron_n_adp,3,0.01639
n_adp_pron,3,0.01639
v_conj_pron,3,0.01639
n_n_conj,2,0.01093
num_n_conj,2,0.01093
adp_num_n,2,0.01093
v_v_pron,2,0.01093
pron_pron_v,2,0.01093
adp_n_adp,2,0.01093
n_n_adp,2,0.01093
num_adj_n,2,0.01093
n_pron_pron,2,0.01093
conj_v_pron,2,0.01093
