chars,Nombre d'apparitions,Frequence d'apparition
n_pron_n,7,0.06364
adp_n_pron,5,0.04545
v_adp_pron,5,0.04545
n_v_pron,4,0.03636
pron_n_n,4,0.03636
pron_adp_n,3,0.02727
n_conj_n,3,0.02727
adv_v_adp,3,0.02727
v_adp_n,3,0.02727
adp_art_n,3,0.02727
art_adj_n,3,0.02727
n_n_v,3,0.02727
v_pron_n,3,0.02727
pron_n_v,3,0.02727
n_art_n,2,0.01818
pron_n_art,2,0.01818
conj_n_pron,2,0.01818
pron_v_conj,2,0.01818
n_v_v,2,0.01818
conj_n_v,2,0.01818
v_conj_n,2,0.01818
n_conj_adp,2,0.01818
pron_n_adj,2,0.01818
n_adp_n,2,0.01818
art_n_n,2,0.01818
n_adv_adj,2,0.01818
adj_v_adp,2,0.01818
pron_adv_v,2,0.01818
conj_pron_n,2,0.01818
pron_n_adp,2,0.01818
n_v_adp,2,0.01818
pron_n_pron,2,0.01818
adp_pron_n,2,0.01818
adj_n_conj,2,0.01818
n_conj_pron,2,0.01818
adp_n_conj,2,0.01818
adp_pron_pron,1,0.00909
v_art_adj,1,0.00909
n_v_art,1,0.00909
pron_adj_v,1,0.00909
n_pron_adj,1,0.00909
pron_pron_n,1,0.00909
adv_pron_n,1,0.00909
adp_v_pron,1,0.00909
n_adp_v,1,0.00909
conj_conj_pron,1,0.00909
pron_conj_conj,1,0.00909
v_pron_conj,1,0.00909
v_adv_pron,1,0.00909
pron_n_adv,1,0.00909
