chars,Nombre d'apparitions,Frequence d'apparition
v_pron_v,8,0.0479
pron_v_conj,7,0.04192
adp_pron_v,7,0.04192
pron_v_v,6,0.03593
v_conj_pron,6,0.03593
pron_n_pron,5,0.02994
v_v_pron,5,0.02994
n_v_v,5,0.02994
n_adp_pron,5,0.02994
n_v_pron,5,0.02994
pron_n_v,5,0.02994
n_pron_n,5,0.02994
v_adp_pron,4,0.02395
pron_v_pron,4,0.02395
v_pron_n,4,0.02395
n_pron_v,4,0.02395
v_conj_v,4,0.02395
v_v_n,3,0.01796
pron_adp_pron,3,0.01796
v_pron_adp,3,0.01796
v_v_conj,3,0.01796
pron_adv_n,3,0.01796
v_adv_v,3,0.01796
pron_n_punc,3,0.01796
adp_pron_adj,3,0.01796
adj_v_adp,3,0.01796
v_conj_n,3,0.01796
n_punc_pron,3,0.01796
conj_pron_n,3,0.01796
adj_n_v,2,0.01198
v_n_adp,2,0.01198
v_v_v,2,0.01198
conj_pron_adv,2,0.01198
n_conj_pron,2,0.01198
conj_pron_v,2,0.01198
punc_pron_n,2,0.01198
pron_adv_v,2,0.01198
pron_v_num,2,0.01198
pron_pron_v,2,0.01198
pron_v_art,2,0.01198
v_pron_adv,2,0.01198
conj_n_v,2,0.01198
adv_adp_pron,2,0.01198
punc_art_n,2,0.01198
n_v_punc,2,0.01198
n_n_pron,2,0.01198
adj_n_n,2,0.01198
v_conj_adj,2,0.01198
n_v_conj,2,0.01198
adv_n_v,2,0.01198
