chars,Nombre d'apparitions,Frequence d'apparition
pron_adj_n,2,0.05714
adj_n_adv,2,0.05714
pron_adv_adp,1,0.02857
pron_pron_adv,1,0.02857
n_pron_pron,1,0.02857
n_n_pron,1,0.02857
pron_n_n,1,0.02857
adj_pron_n,1,0.02857
v_pron_art,1,0.02857
adj_n_adj,1,0.02857
n_adj_n,1,0.02857
conj_n_adj,1,0.02857
n_conj_n,1,0.02857
adj_n_conj,1,0.02857
art_adj_n,1,0.02857
pron_art_adj,1,0.02857
n_adj_pron,1,0.02857
v_v_pron,1,0.02857
adj_v_v,1,0.02857
pron_adj_v,1,0.02857
v_pron_adj,1,0.02857
adv_v_pron,1,0.02857
n_adv_v,1,0.02857
adv_pron_adj,1,0.02857
n_adv_pron,1,0.02857
adp_pron_adj,1,0.02857
adv_adp_pron,1,0.02857
n_adv_adp,1,0.02857
pron_n_adv,1,0.02857
adp_pron_n,1,0.02857
v_adp_pron,1,0.02857
pron_v_adp,1,0.02857
adv_adp_n,1,0.02857
