chars,Nombre d'apparitions,Frequence d'apparition
n_adp_n,14,0.07
n_n_n,11,0.055
adp_n_n,10,0.05
n_art_n,9,0.045
adp_pron_n,7,0.035
pron_n_adp,6,0.03
n_n_adp,6,0.03
n_n_adv,6,0.03
art_adj_n,5,0.025
art_n_art,5,0.025
n_adv_v,5,0.025
n_v_adv,5,0.025
art_n_adp,5,0.025
v_adv_v,5,0.025
n_conj_n,4,0.02
n_pron_n,4,0.02
n_n_v,4,0.02
n_adp_pron,4,0.02
v_n_n,4,0.02
n_adp_art,4,0.02
pron_n_n,4,0.02
art_n_v,3,0.015
n_n_art,3,0.015
adj_n_n,3,0.015
n_art_adj,3,0.015
adv_adv_adv,3,0.015
n_adv_adj,3,0.015
n_interj_n,3,0.015
n_adp_v,3,0.015
adp_art_n,3,0.015
adj_n_v,3,0.015
v_art_n,3,0.015
conj_n_adp,3,0.015
v_conj_n,3,0.015
adv_v_adv,3,0.015
art_n_n,3,0.015
n_pron_pron,2,0.01
adv_adj_n,2,0.01
adj_pron_v,2,0.01
n_adj_pron,2,0.01
adv_n_interj,2,0.01
pron_adp_n,2,0.01
adp_n_pron,2,0.01
pron_n_pron,2,0.01
v_adp_pron,2,0.01
adp_art_adj,2,0.01
adp_v_conj,2,0.01
v_adv_adv,2,0.01
adp_n_v,2,0.01
n_n_conj,2,0.01
