chars,Nombre d'apparitions,Frequence d'apparition
n_n_adj,4,0.04878
adp_n_v,3,0.03659
conj_pron_n,3,0.03659
n_adj_v,3,0.03659
v_n_n,3,0.03659
n_n_adp,3,0.03659
v_conj_pron,2,0.02439
n_n_adv,2,0.02439
n_adp_n,2,0.02439
pron_n_adp,2,0.02439
n_pron_v,2,0.02439
pron_n_v,2,0.02439
conj_n_n,2,0.02439
n_pron_n,2,0.02439
pron_v_n,2,0.02439
n_adj_n,2,0.02439
adp_pron_v,2,0.02439
adv_v_adp,2,0.02439
n_adj_pron,2,0.02439
n_n_n,2,0.02439
pron_n_n,2,0.02439
adp_pron_n,2,0.02439
n_adp_pron,2,0.02439
adp_n_n,2,0.02439
v_adp_pron,2,0.02439
num_n_n,1,0.0122
interj_adj_num,1,0.0122
adj_num_n,1,0.0122
num_n_num,1,0.0122
n_num_n,1,0.0122
pron_n_adj,1,0.0122
adj_v_pronadv,1,0.0122
v_pronadv_adp,1,0.0122
pronadv_adp_n,1,0.0122
adp_n_pron,1,0.0122
n_n_interj,1,0.0122
n_interj_adj,1,0.0122
adj_pron_adv,1,0.0122
n_v_n,1,0.0122
v_n_v,1,0.0122
adj_v_n,1,0.0122
art_n_adj,1,0.0122
n_art_n,1,0.0122
pron_n_art,1,0.0122
n_v_conj,1,0.0122
adv_adp_n,1,0.0122
v_adv_adp,1,0.0122
pron_v_adv,1,0.0122
pron_adv_v,1,0.0122
adj_n_adj,1,0.0122
