chars,Nombre d'apparitions,Frequence d'apparition
v_adv_v,10,0.06369
adv_v_adv,6,0.03822
n_adp_pron,5,0.03185
adv_v_pron,5,0.03185
v_pron_pron,4,0.02548
v_pron_adv,4,0.02548
adv_v_v,4,0.02548
pron_n_n,4,0.02548
n_v_adv,4,0.02548
adv_adv_v,4,0.02548
v_pron_n,4,0.02548
art_adj_n,4,0.02548
adp_art_adj,4,0.02548
adp_pron_n,4,0.02548
conj_n_n,3,0.01911
v_v_pron,3,0.01911
adv_adj_v,3,0.01911
v_adv_adj,3,0.01911
pron_adv_v,3,0.01911
v_conj_pron,3,0.01911
n_n_conj,3,0.01911
v_adp_v,3,0.01911
v_adp_art,3,0.01911
adp_v_adp,3,0.01911
pron_v_adv,3,0.01911
v_n_v,3,0.01911
adv_n_adv,3,0.01911
art_n_adp,3,0.01911
pron_adv_adv,3,0.01911
v_art_n,3,0.01911
n_v_pron,3,0.01911
pron_pron_v,3,0.01911
n_pron_pron,3,0.01911
pron_pron_adv,2,0.01274
adp_pron_adj,2,0.01274
art_n_n,2,0.01274
conj_pron_v,2,0.01274
n_conj_pron,2,0.01274
v_art_adj,2,0.01274
conj_adv_n,2,0.01274
v_conj_adv,2,0.01274
adv_v_adp,2,0.01274
adv_v_n,2,0.01274
n_pron_adv,2,0.01274
pron_n_pron,2,0.01274
adj_n_v,2,0.01274
n_v_conj,2,0.01274
pron_n_v,2,0.01274
adv_v_art,2,0.01274
adj_n_pron,2,0.01274
