chars,Nombre d'apparitions,Frequence d'apparition
n_v_pron,8,0.0678
adp_art_n,7,0.05932
n_n_n,6,0.05085
art_n_n,5,0.04237
art_n_v,5,0.04237
n_adp_art,4,0.0339
n_n_v,4,0.0339
adj_n_adp,4,0.0339
v_pron_v,4,0.0339
art_n_adp,4,0.0339
n_art_n,4,0.0339
v_art_n,3,0.02542
n_adp_n,3,0.02542
n_n_adp,3,0.02542
v_adv_v,3,0.02542
n_adv_n,2,0.01695
adv_v_n,2,0.01695
adp_n_art,2,0.01695
v_adp_art,2,0.01695
adp_adj_n,2,0.01695
conj_art_n,2,0.01695
pron_n_n,2,0.01695
n_n_pron,2,0.01695
adv_adp_v,2,0.01695
v_pron_adv,2,0.01695
adv_v_pron,2,0.01695
pron_v_adv,2,0.01695
n_adp_adj,2,0.01695
pron_adj_n,2,0.01695
v_pron_adj,2,0.01695
pron_adv_adp,2,0.01695
n_pron_adj,1,0.00847
n_conj_art,1,0.00847
v_pron_n,1,0.00847
adp_v_adp,1,0.00847
pron_adj_v,1,0.00847
adj_v_art,1,0.00847
n_adp_v,1,0.00847
adp_conj_art,1,0.00847
art_n_conj,1,0.00847
pron_v_art,1,0.00847
n_adp_conj,1,0.00847
art_adj_n,1,0.00847
v_art_adj,1,0.00847
adp_v_art,1,0.00847
adj_adp_art,1,0.00847
adp_adj_adp,1,0.00847
n_adj_n,1,0.00847
adj_n_adj,1,0.00847
n_art_adv,1,0.00847
