chars,Nombre d'apparitions,Frequence d'apparition
adp_art_n,10,0.06289
v_adp_art,7,0.04403
art_n_adp,6,0.03774
n_art_n,6,0.03774
n_adp_art,5,0.03145
adp_pron_v,5,0.03145
art_n_v,5,0.03145
n_v_adp,4,0.02516
n_n_n,4,0.02516
adp_n_conj,4,0.02516
n_adp_n,4,0.02516
n_adp_pron,4,0.02516
n_conj_art,4,0.02516
art_adj_n,4,0.02516
v_adp_n,3,0.01887
adp_art_adj,3,0.01887
art_n_n,3,0.01887
v_v_v,3,0.01887
conj_art_n,3,0.01887
n_adj_n,3,0.01887
art_n_conj,3,0.01887
v_art_n,3,0.01887
art_n_adv,3,0.01887
v_adv_v,3,0.01887
v_adp_pron,3,0.01887
adv_v_adp,3,0.01887
adj_n_conj,3,0.01887
v_art_adj,3,0.01887
conj_pron_n,3,0.01887
adj_n_v,2,0.01258
adj_n_adp,2,0.01258
pron_v_pron,2,0.01258
n_n_adj,2,0.01258
n_v_v,2,0.01258
pron_n_art,2,0.01258
n_adj_v,2,0.01258
adp_n_n,2,0.01258
n_v_conj,2,0.01258
n_n_adv,2,0.01258
n_conj_pron,2,0.01258
n_n_adp,2,0.01258
pron_n_n,2,0.01258
conj_v_art,2,0.01258
n_conj_v,2,0.01258
pron_v_adp,2,0.01258
n_pron_v,2,0.01258
pron_n_adp,2,0.01258
adp_pron_n,2,0.01258
art_num_n,2,0.01258
n_conj_adj,2,0.01258
